2022-05-27 17:14:24,978 | itj_planning | INFO | planning.statistics.py started with args: Namespace(debug=False, design_dir='220407_CantiBoxRight', movement_id=None, no_fk=True, problem='CantiBoxRight_process.json', problem_subdir='results')
2022-05-27 17:14:27,592 | itj_planning | INFO | #1007  A223_M0  F  Free Move to reach SL1 ('s3') on Beam ('b19') 
2022-05-27 17:14:27,592 | itj_planning | INFO |                    82  TrajPts.
2022-05-27 17:14:27,592 | itj_planning | INFO | #1009  A223_M2  L  Linear Advance to dock toolchanger of SL1 ('s3').
2022-05-27 17:14:27,592 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,592 | itj_planning | INFO | #1013  A224_M2  L  Robot and Screwdriver (s3) syncronously move to retract from Joint ('b18-b19')
2022-05-27 17:14:27,592 | itj_planning | INFO |                    53  TrajPts.
2022-05-27 17:14:27,592 | itj_planning | INFO | #1014  A224_M3  L  Linear retract after picking up Screwdriver ('s3')
2022-05-27 17:14:27,592 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,593 | itj_planning | INFO | #1016  A225_M0  F  Free Move to reach Storage Approach Frame of SL1 ('s3'), to place tool in storage.
2022-05-27 17:14:27,593 | itj_planning | INFO |                    136 TrajPts.
2022-05-27 17:14:27,593 | itj_planning | INFO | #1017  A225_M1  L  Linear Advance 1 to approach Storage Frame of SL1 ('s3'). (Faster)
2022-05-27 17:14:27,593 | itj_planning | INFO |                    29  TrajPts.
2022-05-27 17:14:27,593 | itj_planning | INFO | #1018  A225_M2  L  Linear Advance 2 to Storage Frame of SL1 ('s3').
2022-05-27 17:14:27,593 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,593 | itj_planning | INFO | #1020  A225_M4  L  Linear Retract after placing SL1 ('s3') in storage
2022-05-27 17:14:27,594 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,594 | itj_planning | INFO | #1021  A226_M0  F  Free Move to reach SL1 ('s1') on Beam ('b19') 
2022-05-27 17:14:27,594 | itj_planning | INFO |                    94  TrajPts.
2022-05-27 17:14:27,594 | itj_planning | INFO | #1023  A226_M2  L  Linear Advance to dock toolchanger of SL1 ('s1').
2022-05-27 17:14:27,594 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,594 | itj_planning | INFO | #1027  A227_M2  L  Robot and Screwdriver (s1) syncronously move to retract from Joint ('b1-b19')
2022-05-27 17:14:27,594 | itj_planning | INFO |                    53  TrajPts.
2022-05-27 17:14:27,595 | itj_planning | INFO | #1028  A227_M3  L  Linear retract after picking up Screwdriver ('s1')
2022-05-27 17:14:27,595 | itj_planning | INFO |                    3   TrajPts.
2022-05-27 17:14:27,595 | itj_planning | INFO | #1030  A228_M0  F  Free Move to reach Storage Approach Frame of SL1 ('s1'), to place tool in storage.
2022-05-27 17:14:27,595 | itj_planning | INFO |                    125 TrajPts.
2022-05-27 17:14:27,595 | itj_planning | INFO | #1031  A228_M1  L  Linear Advance 1 to approach Storage Frame of SL1 ('s1'). (Faster)
2022-05-27 17:14:27,595 | itj_planning | INFO |                    29  TrajPts.
2022-05-27 17:14:27,595 | itj_planning | INFO | #1032  A228_M2  L  Linear Advance 2 to Storage Frame of SL1 ('s1').
2022-05-27 17:14:27,595 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,596 | itj_planning | INFO | #1034  A228_M4  L  Linear Retract after placing SL1 ('s1') in storage
2022-05-27 17:14:27,596 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,596 | itj_planning | INFO | #1035  A229_M0  F  Free Move to reach CL3 ('c1') to detach it from structure.
2022-05-27 17:14:27,596 | itj_planning | INFO |                    203 TrajPts.
2022-05-27 17:14:27,597 | itj_planning | INFO | #1037  A229_M2  L  Linear Advance to dock toolchanger of CL3 ('c1').
2022-05-27 17:14:27,597 | itj_planning | INFO |                    8   TrajPts.
2022-05-27 17:14:27,597 | itj_planning | INFO | #1041  A229_M6  L  Linear Retract 1 of 2 to storage after picking up CL3 ('c1') from structure.
2022-05-27 17:14:27,597 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,597 | itj_planning | INFO | #1042  A229_M7  L  Linear Retract 2 of 2 to storage after picking up CL3 ('c1') from structure.
2022-05-27 17:14:27,597 | itj_planning | INFO |                    12  TrajPts.
2022-05-27 17:14:27,598 | itj_planning | INFO | #1044  A230_M0  F  Free Move to reach Storage Approach Frame of CL3 ('c1'), to place tool in storage.
2022-05-27 17:14:27,598 | itj_planning | INFO |                    195 TrajPts.
2022-05-27 17:14:27,598 | itj_planning | INFO | #1045  A230_M1  L  Linear Advance 1 to approach Storage Frame of CL3 ('c1'). (Faster)
2022-05-27 17:14:27,599 | itj_planning | INFO |                    22  TrajPts.
2022-05-27 17:14:27,600 | itj_planning | INFO | #1046  A230_M2  L  Linear Advance 2 to Storage Frame of CL3 ('c1').
2022-05-27 17:14:27,600 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,600 | itj_planning | INFO | #1049  A230_M5  L  Linear Retract after placing CL3 ('c1') in storage
2022-05-27 17:14:27,601 | itj_planning | INFO |                    6   TrajPts.
2022-05-27 17:14:27,601 | itj_planning | INFO | #1050  A231_M0  F  Free Move to reach CL3 ('c2') to detach it from structure.
2022-05-27 17:14:27,601 | itj_planning | INFO |                    88  TrajPts.
2022-05-27 17:14:27,601 | itj_planning | INFO | #1052  A231_M2  L  Linear Advance to dock toolchanger of CL3 ('c2').
2022-05-27 17:14:27,601 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,601 | itj_planning | INFO | #1056  A231_M6  L  Linear Retract 1 of 2 to storage after picking up CL3 ('c2') from structure.
2022-05-27 17:14:27,602 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,602 | itj_planning | INFO | #1057  A231_M7  L  Linear Retract 2 of 2 to storage after picking up CL3 ('c2') from structure.
2022-05-27 17:14:27,602 | itj_planning | INFO |                    13  TrajPts.
2022-05-27 17:14:27,602 | itj_planning | INFO | #1059  A232_M0  F  Free Move to reach Storage Approach Frame of CL3 ('c2'), to place tool in storage.
2022-05-27 17:14:27,603 | itj_planning | INFO |                    139 TrajPts.
2022-05-27 17:14:27,603 | itj_planning | INFO | #1060  A232_M1  L  Linear Advance 1 to approach Storage Frame of CL3 ('c2'). (Faster)
2022-05-27 17:14:27,603 | itj_planning | INFO |                    23  TrajPts.
2022-05-27 17:14:27,603 | itj_planning | INFO | #1061  A232_M2  L  Linear Advance 2 to Storage Frame of CL3 ('c2').
2022-05-27 17:14:27,603 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,604 | itj_planning | INFO | #1064  A232_M5  L  Linear Retract after placing CL3 ('c2') in storage
2022-05-27 17:14:27,604 | itj_planning | INFO |                    6   TrajPts.
2022-05-27 17:14:27,604 | itj_planning | INFO | #1065  A233_M0  F  Free Move to reach CL3M ('c3') to detach it from structure.
2022-05-27 17:14:27,604 | itj_planning | INFO |                    129 TrajPts.
2022-05-27 17:14:27,604 | itj_planning | INFO | #1067  A233_M2  L  Linear Advance to dock toolchanger of CL3M ('c3').
2022-05-27 17:14:27,604 | itj_planning | INFO |                    8   TrajPts.
2022-05-27 17:14:27,605 | itj_planning | INFO | #1071  A233_M6  L  Linear Retract 1 of 2 to storage after picking up CL3M ('c3') from structure.
2022-05-27 17:14:27,605 | itj_planning | INFO |                    5   TrajPts.
2022-05-27 17:14:27,605 | itj_planning | INFO | #1072  A233_M7  L  Linear Retract 2 of 2 to storage after picking up CL3M ('c3') from structure.
2022-05-27 17:14:27,605 | itj_planning | INFO |                    12  TrajPts.
2022-05-27 17:14:27,605 | itj_planning | INFO | #1074  A234_M0  F  Free Move to reach Storage Approach Frame of CL3M ('c3'), to place tool in storage.
2022-05-27 17:14:27,605 | itj_planning | INFO |                    113 TrajPts.
2022-05-27 17:14:27,606 | itj_planning | INFO | #1075  A234_M1  L  Linear Advance 1 to approach Storage Frame of CL3M ('c3'). (Faster)
2022-05-27 17:14:27,606 | itj_planning | INFO |                    23  TrajPts.
2022-05-27 17:14:27,606 | itj_planning | INFO | #1076  A234_M2  L  Linear Advance 2 to Storage Frame of CL3M ('c3').
2022-05-27 17:14:27,606 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,606 | itj_planning | INFO | #1079  A234_M5  L  Linear Retract after placing CL3M ('c3') in storage
2022-05-27 17:14:27,607 | itj_planning | INFO |                    6   TrajPts.
2022-05-27 17:14:27,607 | itj_planning | INFO | #1080  A235_M0  F  Free Move to reach CL3M ('c4') to detach it from structure.
2022-05-27 17:14:27,607 | itj_planning | INFO |                    234 TrajPts.
2022-05-27 17:14:27,607 | itj_planning | INFO | #1082  A235_M2  L  Linear Advance to dock toolchanger of CL3M ('c4').
2022-05-27 17:14:27,607 | itj_planning | INFO |                    7   TrajPts.
2022-05-27 17:14:27,607 | itj_planning | INFO | #1086  A235_M6  L  Linear Retract 1 of 2 to storage after picking up CL3M ('c4') from structure.
2022-05-27 17:14:27,608 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,608 | itj_planning | INFO | #1087  A235_M7  L  Linear Retract 2 of 2 to storage after picking up CL3M ('c4') from structure.
2022-05-27 17:14:27,608 | itj_planning | INFO |                    11  TrajPts.
2022-05-27 17:14:27,608 | itj_planning | INFO | #1089  A236_M0  F  Free Move to reach Storage Approach Frame of CL3M ('c4'), to place tool in storage.
2022-05-27 17:14:27,608 | itj_planning | INFO |                    NO TRAJECTORY PLANNED
2022-05-27 17:14:27,608 | itj_planning | INFO | #1090  A236_M1  L  Linear Advance 1 to approach Storage Frame of CL3M ('c4'). (Faster)
2022-05-27 17:14:27,609 | itj_planning | INFO |                    22  TrajPts.
2022-05-27 17:14:27,609 | itj_planning | INFO | #1091  A236_M2  L  Linear Advance 2 to Storage Frame of CL3M ('c4').
2022-05-27 17:14:27,609 | itj_planning | INFO |                    4   TrajPts.
2022-05-27 17:14:27,609 | itj_planning | INFO | #1094  A236_M5  L  Linear Retract after placing CL3M ('c4') in storage
2022-05-27 17:14:27,609 | itj_planning | INFO |                    6   TrajPts.
2022-05-27 17:14:27,609 | itj_planning | INFO | --------------------------------------------------
2022-05-27 17:14:27,610 | itj_planning | INFO | List of RoboticLinearMovement IDs without Trajectory (count = 0):
2022-05-27 17:14:27,610 | itj_planning | INFO | 
2022-05-27 17:14:27,610 | itj_planning | INFO | List of RoboticFreeMovement IDs without Trajectory (count = 5):
2022-05-27 17:14:27,610 | itj_planning | INFO | A150_M0,A155_M0,A158_M0,A163_M0,A236_M0
2022-05-27 17:14:27,611 | itj_planning | INFO | List of all Movements IDs without Trajectory (count = 5):
2022-05-27 17:14:27,611 | itj_planning | INFO | A150_M0,A155_M0,A158_M0,A163_M0,A236_M0
2022-05-27 17:14:27,611 | itj_planning | INFO | --------------------------------------------------
2022-05-27 17:14:27,611 | itj_planning | INFO | End of Statistics.
