2022-02-02 00:39:18,401 | itj_planning | INFO | planning.run.py started with args: Namespace(buffers_for_free_motions=False, debug=False, design_dir='210419_HyparHut', diagnosis=False, draw_mp_exploration=False, load_external_movements=True, low_res=False, movement_id=None, mp_algorithm='birrt', problem='Shelter_process.json', problem_subdir='.', quiet=False, reachable_range=[0.2, 2.4], reinit_tool=True, rrt_iterations=400, seq_n=None, smooth=True, solve_mode='nonlinear', solve_timeout=3600.0, step_sim=False, viewer=False, watch=False, write=True)
2022-02-02 01:40:29,490 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 01:40:29,490 | itj_planning | INFO | A plan has been found for (seq_n=13) beam id b13!
2022-02-02 01:40:29,490 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 01:40:29,490 | itj_planning | INFO | --------------------
2022-02-02 01:40:29,490 | itj_planning | INFO | ##########
2022-02-02 01:40:29,490 | itj_planning | INFO | Beam b14 | nonlinear | Trail #0 | time 0.00
2022-02-02 01:40:40,946 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A159_M0, Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 01:40:47,026 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A163_M1, Free Move to reorient Beam ('b14'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 01:42:05,258 | itj_planning | INFO | ---
2022-02-02 01:42:05,258 | itj_planning | INFO | [32m#90 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 01:42:14,845 | itj_planning | INFO | ---
2022-02-02 01:42:14,846 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 01:46:51,418 | itj_planning | INFO | ---
2022-02-02 01:46:51,418 | itj_planning | INFO | [32m#11 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 01:47:00,770 | itj_planning | INFO | ---
2022-02-02 01:47:00,770 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 01:47:00,770 | itj_planning | INFO | A plan has been found for (seq_n=14) beam id b14!
2022-02-02 01:47:00,786 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 01:47:00,786 | itj_planning | INFO | --------------------
2022-02-02 01:47:00,786 | itj_planning | INFO | ##########
2022-02-02 01:47:00,786 | itj_planning | INFO | Beam b15 | nonlinear | Trail #0 | time 0.00
2022-02-02 01:47:16,125 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A183_M1, Free Move to reorient Beam ('b15'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 01:49:08,427 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A183_M1, Free Move to reorient Beam ('b15'), traj 0).
2022-02-02 01:49:08,427 | itj_planning | INFO | No plan found for A183_M1 after 1 attempts. RoboticFreeMovement(#A183_M1, Free Move to reorient Beam ('b15'), traj 0)
2022-02-02 01:49:08,427 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=15) beam b15!
2022-02-02 01:49:08,427 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 01:49:09,986 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 01:49:13,110 | itj_planning | INFO | ##########
2022-02-02 01:49:13,110 | itj_planning | INFO | Beam b15 | nonlinear | Trail #1 | time 132.32
2022-02-02 01:49:21,479 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A179_M0, Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 01:49:25,555 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A183_M1, Free Move to reorient Beam ('b15'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 01:51:05,729 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A183_M1, Free Move to reorient Beam ('b15'), traj 0).
2022-02-02 01:51:05,729 | itj_planning | INFO | No plan found for A183_M1 after 1 attempts. RoboticFreeMovement(#A183_M1, Free Move to reorient Beam ('b15'), traj 0)
2022-02-02 01:51:05,729 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=15) beam b15!
2022-02-02 01:51:05,729 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 01:51:07,217 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 01:51:10,290 | itj_planning | INFO | ##########
2022-02-02 01:51:10,290 | itj_planning | INFO | Beam b15 | nonlinear | Trail #2 | time 249.50
2022-02-02 01:51:19,517 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A179_M0, Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 01:51:28,370 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A183_M1, Free Move to reorient Beam ('b15'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 01:53:56,494 | itj_planning | INFO | ---
2022-02-02 01:53:56,494 | itj_planning | INFO | [32m#70 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 01:54:04,282 | itj_planning | INFO | ---
2022-02-02 01:54:04,282 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 01:56:58,976 | itj_planning | INFO | ---
2022-02-02 01:56:58,976 | itj_planning | INFO | [32m#9 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 01:57:06,842 | itj_planning | INFO | ---
2022-02-02 01:57:06,842 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 01:57:06,842 | itj_planning | INFO | A plan has been found for (seq_n=15) beam id b15!
2022-02-02 01:57:06,842 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 01:57:06,842 | itj_planning | INFO | --------------------
2022-02-02 01:57:06,842 | itj_planning | INFO | ##########
2022-02-02 01:57:06,842 | itj_planning | INFO | Beam b16 | nonlinear | Trail #0 | time 0.00
2022-02-02 01:57:20,873 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A199_M1, Free Move to reorient Beam ('b16'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 01:59:52,607 | itj_planning | INFO | ---
2022-02-02 01:59:52,607 | itj_planning | INFO | [32m#70 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 02:00:02,281 | itj_planning | INFO | ---
2022-02-02 02:00:02,281 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 02:04:08,464 | itj_planning | INFO | ---
2022-02-02 02:04:08,464 | itj_planning | INFO | [32m#9 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 02:04:17,882 | itj_planning | INFO | ---
2022-02-02 02:04:17,882 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 02:04:17,882 | itj_planning | INFO | A plan has been found for (seq_n=16) beam id b16!
2022-02-02 02:04:17,882 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 02:04:17,882 | itj_planning | INFO | --------------------
2022-02-02 02:04:17,882 | itj_planning | INFO | ##########
2022-02-02 02:04:17,882 | itj_planning | INFO | Beam b17 | nonlinear | Trail #0 | time 0.00
2022-02-02 02:04:36,488 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A215_M1, Free Move to reorient Beam ('b17'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 02:06:26,088 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A218_M0, Free Move to bring Beam ('b17') to assemble_approach position on structure., traj 0).
2022-02-02 02:06:26,103 | itj_planning | INFO | No plan found for A218_M0 after 1 attempts. RoboticFreeMovement(#A218_M0, Free Move to bring Beam ('b17') to assemble_approach position on structure., traj 0)
2022-02-02 02:06:26,103 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=17) beam b17!
2022-02-02 02:06:26,103 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 02:06:27,495 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 02:06:30,387 | itj_planning | INFO | ##########
2022-02-02 02:06:30,387 | itj_planning | INFO | Beam b17 | nonlinear | Trail #1 | time 132.50
2022-02-02 02:06:39,932 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A211_M0, Free Move reach Storage Approach Frame of PG1000 ('g2'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 02:06:46,293 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A215_M1, Free Move to reorient Beam ('b17'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 02:09:49,099 | itj_planning | INFO | ---
2022-02-02 02:09:49,099 | itj_planning | INFO | [32m#70 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 02:09:56,857 | itj_planning | INFO | ---
2022-02-02 02:09:56,857 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 02:13:13,235 | itj_planning | INFO | ---
2022-02-02 02:13:13,235 | itj_planning | INFO | [32m#9 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 02:13:20,950 | itj_planning | INFO | ---
2022-02-02 02:13:20,950 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 02:13:20,950 | itj_planning | INFO | A plan has been found for (seq_n=17) beam id b17!
2022-02-02 02:13:20,950 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 02:13:20,950 | itj_planning | INFO | --------------------
2022-02-02 02:13:20,950 | itj_planning | INFO | ##########
2022-02-02 02:13:20,950 | itj_planning | INFO | Beam b18 | nonlinear | Trail #0 | time 0.00
2022-02-02 02:13:39,971 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A231_M1, Free Move to reorient Beam ('b18'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 02:15:32,436 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A234_M0, Free Move to bring Beam ('b18') to assemble_approach position on structure., traj 0).
2022-02-02 02:15:32,436 | itj_planning | INFO | No plan found for A234_M0 after 1 attempts. RoboticFreeMovement(#A234_M0, Free Move to bring Beam ('b18') to assemble_approach position on structure., traj 0)
2022-02-02 02:15:32,436 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=18) beam b18!
2022-02-02 02:15:32,436 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 02:15:33,838 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 02:15:36,849 | itj_planning | INFO | ##########
2022-02-02 02:15:36,849 | itj_planning | INFO | Beam b18 | nonlinear | Trail #1 | time 135.90
2022-02-02 02:15:46,193 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A227_M0, Free Move reach Storage Approach Frame of PG1000 ('g2'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 02:15:51,881 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A231_M1, Free Move to reorient Beam ('b18'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 02:17:17,983 | itj_planning | INFO | ---
2022-02-02 02:17:17,983 | itj_planning | INFO | [32m#70 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\movements[0m
2022-02-02 02:17:25,979 | itj_planning | INFO | ---
2022-02-02 02:17:25,979 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 02:20:43,596 | itj_planning | INFO | ---
2022-02-02 02:20:43,596 | itj_planning | INFO | [32m#9 movements written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\smoothed_movements[0m
2022-02-02 02:20:51,435 | itj_planning | INFO | ---
2022-02-02 02:20:51,435 | itj_planning | INFO | [32mProcess written to c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\results\Shelter_process.json[0m
2022-02-02 02:20:51,435 | itj_planning | INFO | A plan has been found for (seq_n=18) beam id b18!
2022-02-02 02:20:51,435 | itj_planning | INFO | [32mReturn success: True[0m
2022-02-02 02:20:51,435 | itj_planning | INFO | --------------------
2022-02-02 02:20:51,435 | itj_planning | INFO | ##########
2022-02-02 02:20:51,435 | itj_planning | INFO | Beam b19 | nonlinear | Trail #0 | time 0.00
2022-02-02 02:21:07,874 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A247_M1, Free Move to reorient Beam ('b19'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 02:22:53,130 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A247_M1, Free Move to reorient Beam ('b19'), traj 0).
2022-02-02 02:22:53,130 | itj_planning | INFO | No plan found for A247_M1 after 1 attempts. RoboticFreeMovement(#A247_M1, Free Move to reorient Beam ('b19'), traj 0)
2022-02-02 02:22:53,130 | itj_planning | INFO | A plan NOT found using nonlinear planning at stage 4 for (seq_n=19) beam b19!
2022-02-02 02:22:53,130 | itj_planning | INFO | [31mReturn success: False[0m
2022-02-02 02:22:54,727 | itj_planning | INFO | [34mProcess json parsed from c:\users\leungp\documents\github\integral_timber_joints\external\itj_design_study\210419_HyparHut\Shelter_process.json[0m
2022-02-02 02:22:57,676 | itj_planning | INFO | ##########
2022-02-02 02:22:57,676 | itj_planning | INFO | Beam b19 | nonlinear | Trail #1 | time 126.24
2022-02-02 02:23:07,529 | itj_planning | INFO | FreeMovement: Robot start conf is NOT specified in RoboticFreeMovement(#A243_M0, Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool., traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 02:23:14,688 | itj_planning | INFO | FreeMovement: Robot end conf is NOT specified in RoboticFreeMovement(#A247_M1, Free Move to reorient Beam ('b19'), traj 0), we will sample an IK conf based on the given t0cp frame.
2022-02-02 02:25:57,039 | itj_planning | ERROR | No free movement found for RoboticFreeMovement(#A250_M0, Free Move to bring Beam ('b19') to assemble_approach position on structure., traj 0).
