2022-06-09 00:42:33,389 | itj_planning | INFO | planning.statistics.py started with args: Namespace(debug=False, design_dir='220407_CantiBoxMid', movement_id=None, no_fk=False, problem='CantiBoxMid_process', problem_subdir='results')
2022-06-09 00:44:11,155 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:44:11,171 | itj_planning | INFO | # 906  A187_M5  L  Linear Retract after placing SL1_G200 ('s4') in storage
2022-06-09 00:44:11,186 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:11,186 | itj_planning | INFO | # 907  A188_M0  F  Free Move to reach SL1 ('s2') on Beam ('b17') 
2022-06-09 00:44:11,819 | itj_planning | INFO |                    182 TrajPts, 7858.4 mm Flange Distance
2022-06-09 00:44:11,819 | itj_planning | INFO | # 909  A188_M2  L  Linear Advance to dock toolchanger of SL1 ('s2').
2022-06-09 00:44:11,843 | itj_planning | INFO |                    8   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:44:11,843 | itj_planning | INFO | # 913  A189_M2  L  Robot and Screwdriver (s2) syncronously move to retract from Joint ('b16-b17')
2022-06-09 00:44:12,038 | itj_planning | INFO |                    53  TrajPts, 251.0 mm Flange Distance
2022-06-09 00:44:12,038 | itj_planning | INFO | # 914  A189_M3  L  Linear retract after picking up Screwdriver ('s2')
2022-06-09 00:44:12,046 | itj_planning | INFO |                    3   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:12,046 | itj_planning | INFO | # 917  A190_M1  F  Free Move to reach Storage Approach Frame of SL1 ('s2'), to place tool in storage.
2022-06-09 00:44:12,702 | itj_planning | INFO |                    189 TrajPts, 6474.3 mm Flange Distance
2022-06-09 00:44:12,702 | itj_planning | INFO | # 918  A190_M2  L  Linear Advance 1 to approach Storage Frame of SL1 ('s2'). (Faster)
2022-06-09 00:44:12,796 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:44:12,796 | itj_planning | INFO | # 919  A190_M3  L  Linear Advance 2 to Storage Frame of SL1 ('s2').
2022-06-09 00:44:12,812 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:44:12,812 | itj_planning | INFO | # 921  A190_M5  L  Linear Retract after placing SL1 ('s2') in storage
2022-06-09 00:44:12,843 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:12,843 | itj_planning | INFO | # 922  A191_M0  F  Free Move to reach SL1 ('s1') on Beam ('b17') 
2022-06-09 00:44:13,327 | itj_planning | INFO |                    142 TrajPts, 7198.0 mm Flange Distance
2022-06-09 00:44:13,327 | itj_planning | INFO | # 924  A191_M2  L  Linear Advance to dock toolchanger of SL1 ('s1').
2022-06-09 00:44:13,358 | itj_planning | INFO |                    8   TrajPts, 50.9 mm Flange Distance
2022-06-09 00:44:13,358 | itj_planning | INFO | # 928  A192_M2  L  Robot and Screwdriver (s1) syncronously move to retract from Joint ('b1-b17')
2022-06-09 00:44:13,546 | itj_planning | INFO |                    53  TrajPts, 250.9 mm Flange Distance
2022-06-09 00:44:13,546 | itj_planning | INFO | # 929  A192_M3  L  Linear retract after picking up Screwdriver ('s1')
2022-06-09 00:44:13,561 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:13,561 | itj_planning | INFO | # 932  A193_M1  F  Free Move to reach Storage Approach Frame of SL1 ('s1'), to place tool in storage.
2022-06-09 00:44:14,124 | itj_planning | INFO |                    155 TrajPts, 7006.0 mm Flange Distance
2022-06-09 00:44:14,124 | itj_planning | INFO | # 933  A193_M2  L  Linear Advance 1 to approach Storage Frame of SL1 ('s1'). (Faster)
2022-06-09 00:44:14,265 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:44:14,265 | itj_planning | INFO | # 934  A193_M3  L  Linear Advance 2 to Storage Frame of SL1 ('s1').
2022-06-09 00:44:14,280 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:44:14,280 | itj_planning | INFO | # 936  A193_M5  L  Linear Retract after placing SL1 ('s1') in storage
2022-06-09 00:44:14,311 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:14,311 | itj_planning | INFO | # 938  A195_M0  F  Free Move to reach CL3 ('c2') to detach it from structure.
2022-06-09 00:44:14,890 | itj_planning | INFO |                    166 TrajPts, 2789.1 mm Flange Distance
2022-06-09 00:44:14,890 | itj_planning | INFO | # 940  A195_M2  L  Linear Advance to dock toolchanger of CL3 ('c2').
2022-06-09 00:44:14,921 | itj_planning | INFO |                    7   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:44:14,921 | itj_planning | INFO | # 944  A195_M6  L  Linear Retract 1 of 2 to storage after picking up CL3 ('c2') from structure.
2022-06-09 00:44:14,936 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:14,936 | itj_planning | INFO | # 945  A195_M7  L  Linear Retract 2 of 2 to storage after picking up CL3 ('c2') from structure.
2022-06-09 00:44:14,984 | itj_planning | INFO |                    13  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:44:14,984 | itj_planning | INFO | # 947  A196_M0  F  Free Move to bring CL3 ('c2') to structure.
2022-06-09 00:44:15,546 | itj_planning | INFO |                    157 TrajPts, 842.7 mm Flange Distance
2022-06-09 00:44:15,546 | itj_planning | INFO | # 949  A196_M2  L  Linear Approach 1 of 2 to attach CL3 ('c2') to structure.
2022-06-09 00:44:15,593 | itj_planning | INFO |                    13  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:44:15,593 | itj_planning | INFO | # 950  A196_M3  L  Linear Approach 2 of 2 to attach CL3 ('c2') to structure.
2022-06-09 00:44:15,624 | itj_planning | INFO |                    5   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:15,624 | itj_planning | INFO | # 953  A196_M6  L  Linear Retract after attaching CL3 ('c2') on structure
2022-06-09 00:44:15,655 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:15,655 | itj_planning | INFO | # 955  A197_M0  F  Free Move to reach CL3M ('c4') to detach it from structure.
2022-06-09 00:44:16,061 | itj_planning | INFO |                    118 TrajPts, 3039.3 mm Flange Distance
2022-06-09 00:44:16,061 | itj_planning | INFO | # 957  A197_M2  L  Linear Advance to dock toolchanger of CL3M ('c4').
2022-06-09 00:44:16,077 | itj_planning | INFO |                    7   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:44:16,077 | itj_planning | INFO | # 961  A197_M6  L  Linear Retract 1 of 2 to storage after picking up CL3M ('c4') from structure.
2022-06-09 00:44:16,093 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:16,108 | itj_planning | INFO | # 962  A197_M7  L  Linear Retract 2 of 2 to storage after picking up CL3M ('c4') from structure.
2022-06-09 00:44:16,155 | itj_planning | INFO |                    13  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:44:16,155 | itj_planning | INFO | # 965  A198_M1  F  Free Move to reach Storage Approach Frame of CL3M ('c4'), to place tool in storage.
2022-06-09 00:44:16,577 | itj_planning | INFO |                    123 TrajPts, 2706.4 mm Flange Distance
2022-06-09 00:44:16,577 | itj_planning | INFO | # 966  A198_M2  L  Linear Advance 1 to approach Storage Frame of CL3M ('c4'). (Faster)
2022-06-09 00:44:16,655 | itj_planning | INFO |                    22  TrajPts, 200.0 mm Flange Distance
2022-06-09 00:44:16,655 | itj_planning | INFO | # 967  A198_M3  L  Linear Advance 2 to Storage Frame of CL3M ('c4').
2022-06-09 00:44:16,671 | itj_planning | INFO |                    4   TrajPts, 30.0 mm Flange Distance
2022-06-09 00:44:16,671 | itj_planning | INFO | # 970  A198_M6  L  Linear Retract after placing CL3M ('c4') in storage
2022-06-09 00:44:16,702 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:16,702 | itj_planning | INFO | # 971  A199_M0  F  Free Move to reach CL3 ('c1') to detach it from structure.
2022-06-09 00:44:17,265 | itj_planning | INFO |                    166 TrajPts, 8711.1 mm Flange Distance
2022-06-09 00:44:17,265 | itj_planning | INFO | # 973  A199_M2  L  Linear Advance to dock toolchanger of CL3 ('c1').
2022-06-09 00:44:17,296 | itj_planning | INFO |                    8   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:44:17,311 | itj_planning | INFO | # 977  A199_M6  L  Linear Retract 1 of 2 to storage after picking up CL3 ('c1') from structure.
2022-06-09 00:44:17,311 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:17,327 | itj_planning | INFO | # 978  A199_M7  L  Linear Retract 2 of 2 to storage after picking up CL3 ('c1') from structure.
2022-06-09 00:44:17,358 | itj_planning | INFO |                    12  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:44:17,358 | itj_planning | INFO | # 980  A200_M0  F  Free Move to bring CL3 ('c1') to structure.
2022-06-09 00:44:18,061 | itj_planning | INFO |                    206 TrajPts, 8222.0 mm Flange Distance
2022-06-09 00:44:18,077 | itj_planning | INFO | # 982  A200_M2  L  Linear Approach 1 of 2 to attach CL3 ('c1') to structure.
2022-06-09 00:44:18,124 | itj_planning | INFO |                    13  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:44:18,124 | itj_planning | INFO | # 983  A200_M3  L  Linear Approach 2 of 2 to attach CL3 ('c1') to structure.
2022-06-09 00:44:18,140 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:18,140 | itj_planning | INFO | # 986  A200_M6  L  Linear Retract after attaching CL3 ('c1') on structure
2022-06-09 00:44:18,171 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:18,171 | itj_planning | INFO | # 988  A201_M0  F  Free Move reach Storage Approach Frame of PG1500 ('g3'), to get tool.
2022-06-09 00:44:18,858 | itj_planning | INFO |                    199 TrajPts, 7767.2 mm Flange Distance
2022-06-09 00:44:18,858 | itj_planning | INFO | # 989  A201_M1  L  Linear Advance to Storage Frame of PG1500 ('g3'), to get tool.
2022-06-09 00:44:18,874 | itj_planning | INFO |                    5   TrajPts, 35.0 mm Flange Distance
2022-06-09 00:44:18,874 | itj_planning | INFO | # 991  A201_M3  L  Linear Retract after getting PG1500 ('g3') from storage.
2022-06-09 00:44:18,968 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:44:18,984 | itj_planning | INFO | # 992  A202_M0  F  Free Move to reach Pickup Approach Frame of Beam ('b18')
2022-06-09 00:44:19,390 | itj_planning | INFO |                    121 TrajPts, 6325.6 mm Flange Distance
2022-06-09 00:44:19,390 | itj_planning | INFO | # 994  A202_M2  L  Linear Advance to Storage Frame of Beam ('b18')
2022-06-09 00:44:19,436 | itj_planning | INFO |                    12  TrajPts, 105.0 mm Flange Distance
2022-06-09 00:44:19,436 | itj_planning | INFO | # 997  A202_M5  L  Linear Retract after picking up Beam ('b18')
2022-06-09 00:44:19,546 | itj_planning | INFO |                    19  TrajPts, 170.0 mm Flange Distance
2022-06-09 00:44:19,546 | itj_planning | INFO | # 998  A203_M0  F  Free Move to bring Beam ('b18') to approach clamps on structure.
2022-06-09 00:44:19,546 | itj_planning | INFO |                    NO TRAJECTORY PLANNED
2022-06-09 00:44:19,546 | itj_planning | INFO | # 999  A203_M1  L  Linear Advance to bring Beam ('b18') into clamp jaws
2022-06-09 00:44:19,608 | itj_planning | INFO |                    12  TrajPts, 101.0 mm Flange Distance
2022-06-09 00:44:19,608 | itj_planning | INFO | #1001  A203_M3  L  Robot and Clamps (['c1', 'c2']) syncronously move to clamp Beam ('b18')
2022-06-09 00:44:19,702 | itj_planning | INFO |                    25  TrajPts, 111.0 mm Flange Distance
2022-06-09 00:44:19,702 | itj_planning | INFO | #1004  A204_M2  L  Linear retract of Gripper from Beam ('b18')
2022-06-09 00:44:19,749 | itj_planning | INFO |                    13  TrajPts, 105.0 mm Flange Distance
2022-06-09 00:44:19,765 | itj_planning | INFO | #1006  A205_M1  F  Free Move to reach Storage Approach Frame of PG1500 ('g3'), to place tool in storage.
2022-06-09 00:44:19,765 | itj_planning | INFO |                    NO TRAJECTORY PLANNED
2022-06-09 00:44:19,765 | itj_planning | INFO | #1007  A205_M2  L  Linear Advance to Storage Frame of PG1500 ('g3'), to place tool in storage.
2022-06-09 00:44:19,874 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:44:19,874 | itj_planning | INFO | #1009  A205_M4  L  Linear Retract from storage after placing PG1500 ('g3') in storage
2022-06-09 00:44:19,890 | itj_planning | INFO |                    5   TrajPts, 35.0 mm Flange Distance
2022-06-09 00:44:19,890 | itj_planning | INFO | #1010  A206_M0  F  Free Move for Toolchanger to approach Storage Frame of SL1_G200 ('s4'), to pick tool from storage.
2022-06-09 00:44:20,171 | itj_planning | INFO |                    76  TrajPts, 2378.6 mm Flange Distance
2022-06-09 00:44:20,171 | itj_planning | INFO | #1011  A206_M1  L  Toolchanger Advance to dock with SL1_G200 ('s4').
2022-06-09 00:44:20,187 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:20,187 | itj_planning | INFO | #1013  A206_M3  L  Linear Retract 1 from Storage Frame of SL1_G200 ('s4').
2022-06-09 00:44:20,202 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:44:20,202 | itj_planning | INFO | #1014  A206_M4  L  Linear Retract 2 from Storage Frame of SL1_G200 ('s4'). (Faster)
2022-06-09 00:44:20,312 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:44:20,312 | itj_planning | INFO | #1015  A207_M0  F  Free Move to reach Pickup Approach Frame of Beam ('b19')
2022-06-09 00:44:20,687 | itj_planning | INFO |                    107 TrajPts, 6924.0 mm Flange Distance
2022-06-09 00:44:20,687 | itj_planning | INFO | #1017  A207_M2  L  Linear Advance to Storage Frame of Beam ('b19')
2022-06-09 00:44:20,780 | itj_planning | INFO |                    27  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:44:20,780 | itj_planning | INFO | #1021  A210_M0  L  Linear Move to lift up Beam ('b19')
2022-06-09 00:44:20,858 | itj_planning | INFO |                    19  TrajPts, 170.0 mm Flange Distance
2022-06-09 00:44:20,858 | itj_planning | INFO | #1022  A210_M1  L  Linear Move to intermediate position before reorienting Beam ('b19')
2022-06-09 00:44:21,093 | itj_planning | INFO |                    64  TrajPts, 620.7 mm Flange Distance
2022-06-09 00:44:21,093 | itj_planning | INFO | #1023  A210_M2  L  Final Move to reorient Beam ('b19')
2022-06-09 00:44:21,218 | itj_planning | INFO |                    28  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:44:21,218 | itj_planning | INFO | #1026  A213_M0  F  Free Move to bring Beam ('b19') to assemble_approach position on structure.
2022-06-09 00:44:21,780 | itj_planning | INFO |                    158 TrajPts, 6136.0 mm Flange Distance
2022-06-09 00:44:21,780 | itj_planning | INFO | #1027  A213_M1  L  Linear Advance to bring Screwdriver tips to touch the predrilled hole.
2022-06-09 00:44:21,796 | itj_planning | INFO |                    4   TrajPts, 21.0 mm Flange Distance
2022-06-09 00:44:21,796 | itj_planning | INFO | #1028  A213_M2  L  Robot and Screwdrivers (['s4', 's1', 's2']) syncronously move to screw Beam ('b19')
2022-06-09 00:44:21,983 | itj_planning | INFO |                    53  TrajPts, 251.0 mm Flange Distance
2022-06-09 00:44:21,983 | itj_planning | INFO | #1032  A214_M2  L  Robot and Screwdriver (s4) syncronously move to retract from Joint ('b10-b19')
2022-06-09 00:44:22,171 | itj_planning | INFO |                    53  TrajPts, 250.0 mm Flange Distance
2022-06-09 00:44:22,171 | itj_planning | INFO | #1033  A214_M3  L  Linear retract after picking up Screwdriver ('s4')
2022-06-09 00:44:22,186 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:22,186 | itj_planning | INFO | #1036  A215_M1  F  Free Move to reach Storage Approach Frame of SL1_G200 ('s4'), to place tool in storage.
2022-06-09 00:44:22,702 | itj_planning | INFO |                    153 TrajPts, 4375.6 mm Flange Distance
2022-06-09 00:44:22,702 | itj_planning | INFO | #1037  A215_M2  L  Linear Advance 1 to approach Storage Frame of SL1_G200 ('s4'). (Faster)
2022-06-09 00:44:22,796 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:44:22,812 | itj_planning | INFO | #1038  A215_M3  L  Linear Advance 2 to Storage Frame of SL1_G200 ('s4').
2022-06-09 00:44:22,827 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:44:22,827 | itj_planning | INFO | #1040  A215_M5  L  Linear Retract after placing SL1_G200 ('s4') in storage
2022-06-09 00:44:22,843 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:22,843 | itj_planning | INFO | #1041  A216_M0  F  Free Move to reach SL1 ('s2') on Beam ('b19') 
2022-06-09 00:44:23,280 | itj_planning | INFO |                    127 TrajPts, 2734.3 mm Flange Distance
2022-06-09 00:44:23,280 | itj_planning | INFO | #1043  A216_M2  L  Linear Advance to dock toolchanger of SL1 ('s2').
2022-06-09 00:44:23,296 | itj_planning | INFO |                    7   TrajPts, 50.9 mm Flange Distance
2022-06-09 00:44:23,296 | itj_planning | INFO | #1047  A217_M2  L  Robot and Screwdriver (s2) syncronously move to retract from Joint ('b4-b19')
2022-06-09 00:44:23,484 | itj_planning | INFO |                    53  TrajPts, 250.9 mm Flange Distance
2022-06-09 00:44:23,484 | itj_planning | INFO | #1048  A217_M3  L  Linear retract after picking up Screwdriver ('s2')
2022-06-09 00:44:23,499 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:23,499 | itj_planning | INFO | #1051  A218_M1  F  Free Move to reach Storage Approach Frame of SL1 ('s2'), to place tool in storage.
2022-06-09 00:44:23,937 | itj_planning | INFO |                    129 TrajPts, 1615.0 mm Flange Distance
2022-06-09 00:44:23,952 | itj_planning | INFO | #1052  A218_M2  L  Linear Advance 1 to approach Storage Frame of SL1 ('s2'). (Faster)
2022-06-09 00:44:24,046 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:44:24,046 | itj_planning | INFO | #1053  A218_M3  L  Linear Advance 2 to Storage Frame of SL1 ('s2').
2022-06-09 00:44:24,062 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:44:24,062 | itj_planning | INFO | #1055  A218_M5  L  Linear Retract after placing SL1 ('s2') in storage
2022-06-09 00:44:24,093 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:24,093 | itj_planning | INFO | #1056  A219_M0  F  Free Move to reach SL1 ('s1') on Beam ('b19') 
2022-06-09 00:44:24,765 | itj_planning | INFO |                    195 TrajPts, 8145.9 mm Flange Distance
2022-06-09 00:44:24,765 | itj_planning | INFO | #1058  A219_M2  L  Linear Advance to dock toolchanger of SL1 ('s1').
2022-06-09 00:44:24,780 | itj_planning | INFO |                    7   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:44:24,780 | itj_planning | INFO | #1062  A220_M2  L  Robot and Screwdriver (s1) syncronously move to retract from Joint ('b18-b19')
2022-06-09 00:44:24,968 | itj_planning | INFO |                    53  TrajPts, 251.0 mm Flange Distance
2022-06-09 00:44:24,968 | itj_planning | INFO | #1063  A220_M3  L  Linear retract after picking up Screwdriver ('s1')
2022-06-09 00:44:24,983 | itj_planning | INFO |                    3   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:24,983 | itj_planning | INFO | #1066  A221_M1  F  Free Move to reach Storage Approach Frame of SL1 ('s1'), to place tool in storage.
2022-06-09 00:44:25,312 | itj_planning | INFO |                    95  TrajPts, 3991.5 mm Flange Distance
2022-06-09 00:44:25,312 | itj_planning | INFO | #1067  A221_M2  L  Linear Advance 1 to approach Storage Frame of SL1 ('s1'). (Faster)
2022-06-09 00:44:25,421 | itj_planning | INFO |                    29  TrajPts, 269.3 mm Flange Distance
2022-06-09 00:44:25,421 | itj_planning | INFO | #1068  A221_M3  L  Linear Advance 2 to Storage Frame of SL1 ('s1').
2022-06-09 00:44:25,437 | itj_planning | INFO |                    4   TrajPts, 25.0 mm Flange Distance
2022-06-09 00:44:25,437 | itj_planning | INFO | #1070  A221_M5  L  Linear Retract after placing SL1 ('s1') in storage
2022-06-09 00:44:25,470 | itj_planning | INFO |                    7   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:25,472 | itj_planning | INFO | #1071  A222_M0  F  Free Move to reach CL3 ('c1') to detach it from structure.
2022-06-09 00:44:27,687 | itj_planning | INFO |                    646 TrajPts, 4334.0 mm Flange Distance
2022-06-09 00:44:27,687 | itj_planning | INFO | #1073  A222_M2  L  Linear Advance to dock toolchanger of CL3 ('c1').
2022-06-09 00:44:27,702 | itj_planning | INFO |                    7   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:44:27,702 | itj_planning | INFO | #1077  A222_M6  L  Linear Retract 1 of 2 to storage after picking up CL3 ('c1') from structure.
2022-06-09 00:44:27,718 | itj_planning | INFO |                    3   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:27,718 | itj_planning | INFO | #1078  A222_M7  L  Linear Retract 2 of 2 to storage after picking up CL3 ('c1') from structure.
2022-06-09 00:44:27,780 | itj_planning | INFO |                    13  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:44:27,780 | itj_planning | INFO | #1081  A223_M1  F  Free Move to reach Storage Approach Frame of CL3 ('c1'), to place tool in storage.
2022-06-09 00:44:28,358 | itj_planning | INFO |                    172 TrajPts, 5377.4 mm Flange Distance
2022-06-09 00:44:28,358 | itj_planning | INFO | #1082  A223_M2  L  Linear Advance 1 to approach Storage Frame of CL3 ('c1'). (Faster)
2022-06-09 00:44:28,452 | itj_planning | INFO |                    22  TrajPts, 200.0 mm Flange Distance
2022-06-09 00:44:28,452 | itj_planning | INFO | #1083  A223_M3  L  Linear Advance 2 to Storage Frame of CL3 ('c1').
2022-06-09 00:44:28,468 | itj_planning | INFO |                    4   TrajPts, 30.0 mm Flange Distance
2022-06-09 00:44:28,468 | itj_planning | INFO | #1086  A223_M6  L  Linear Retract after placing CL3 ('c1') in storage
2022-06-09 00:44:28,483 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:28,483 | itj_planning | INFO | #1087  A224_M0  F  Free Move to reach CL3 ('c2') to detach it from structure.
2022-06-09 00:44:29,280 | itj_planning | INFO |                    232 TrajPts, 12311.2 mm Flange Distance
2022-06-09 00:44:29,280 | itj_planning | INFO | #1089  A224_M2  L  Linear Advance to dock toolchanger of CL3 ('c2').
2022-06-09 00:44:29,296 | itj_planning | INFO |                    7   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:44:29,312 | itj_planning | INFO | #1093  A224_M6  L  Linear Retract 1 of 2 to storage after picking up CL3 ('c2') from structure.
2022-06-09 00:44:29,312 | itj_planning | INFO |                    4   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:29,327 | itj_planning | INFO | #1094  A224_M7  L  Linear Retract 2 of 2 to storage after picking up CL3 ('c2') from structure.
2022-06-09 00:44:29,358 | itj_planning | INFO |                    12  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:44:29,358 | itj_planning | INFO | #1097  A225_M1  F  Free Move to reach Storage Approach Frame of CL3 ('c2'), to place tool in storage.
2022-06-09 00:44:30,280 | itj_planning | INFO |                    261 TrajPts, 13322.3 mm Flange Distance
2022-06-09 00:44:30,280 | itj_planning | INFO | #1098  A225_M2  L  Linear Advance 1 to approach Storage Frame of CL3 ('c2'). (Faster)
2022-06-09 00:44:30,358 | itj_planning | INFO |                    23  TrajPts, 200.0 mm Flange Distance
2022-06-09 00:44:30,374 | itj_planning | INFO | #1099  A225_M3  L  Linear Advance 2 to Storage Frame of CL3 ('c2').
2022-06-09 00:44:30,390 | itj_planning | INFO |                    4   TrajPts, 30.0 mm Flange Distance
2022-06-09 00:44:30,390 | itj_planning | INFO | #1102  A225_M6  L  Linear Retract after placing CL3 ('c2') in storage
2022-06-09 00:44:30,405 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:30,405 | itj_planning | INFO | #1103  A226_M0  F  Free Move to reach CL3M ('c3') to detach it from structure.
2022-06-09 00:44:31,609 | itj_planning | INFO |                    353 TrajPts, 10931.3 mm Flange Distance
2022-06-09 00:44:31,609 | itj_planning | INFO | #1105  A226_M2  L  Linear Advance to dock toolchanger of CL3M ('c3').
2022-06-09 00:44:31,640 | itj_planning | INFO |                    8   TrajPts, 51.0 mm Flange Distance
2022-06-09 00:44:31,640 | itj_planning | INFO | #1109  A226_M6  L  Linear Retract 1 of 2 to storage after picking up CL3M ('c3') from structure.
2022-06-09 00:44:31,656 | itj_planning | INFO |                    3   TrajPts, 20.0 mm Flange Distance
2022-06-09 00:44:31,656 | itj_planning | INFO | #1110  A226_M7  L  Linear Retract 2 of 2 to storage after picking up CL3M ('c3') from structure.
2022-06-09 00:44:31,703 | itj_planning | INFO |                    13  TrajPts, 100.0 mm Flange Distance
2022-06-09 00:44:31,703 | itj_planning | INFO | #1113  A227_M1  F  Free Move to reach Storage Approach Frame of CL3M ('c3'), to place tool in storage.
2022-06-09 00:44:32,312 | itj_planning | INFO |                    175 TrajPts, 6462.6 mm Flange Distance
2022-06-09 00:44:32,312 | itj_planning | INFO | #1114  A227_M2  L  Linear Advance 1 to approach Storage Frame of CL3M ('c3'). (Faster)
2022-06-09 00:44:32,390 | itj_planning | INFO |                    23  TrajPts, 200.0 mm Flange Distance
2022-06-09 00:44:32,390 | itj_planning | INFO | #1115  A227_M3  L  Linear Advance 2 to Storage Frame of CL3M ('c3').
2022-06-09 00:44:32,421 | itj_planning | INFO |                    4   TrajPts, 30.0 mm Flange Distance
2022-06-09 00:44:32,421 | itj_planning | INFO | #1118  A227_M6  L  Linear Retract after placing CL3M ('c3') in storage
2022-06-09 00:44:32,437 | itj_planning | INFO |                    6   TrajPts, 50.0 mm Flange Distance
2022-06-09 00:44:32,437 | itj_planning | INFO | --------------------------------------------------
2022-06-09 00:44:32,437 | itj_planning | INFO | List of RoboticLinearMovement IDs without Trajectory (count = 0):
2022-06-09 00:44:32,437 | itj_planning | INFO | 
2022-06-09 00:44:32,437 | itj_planning | INFO | List of RoboticFreeMovement IDs without Trajectory (count = 4):
2022-06-09 00:44:32,437 | itj_planning | INFO | A123_M0,A125_M1,A203_M0,A205_M1
2022-06-09 00:44:32,437 | itj_planning | INFO | List of all Movements IDs without Trajectory (count = 4):
2022-06-09 00:44:32,452 | itj_planning | INFO | A123_M0,A125_M1,A203_M0,A205_M1
2022-06-09 00:44:32,452 | itj_planning | INFO | --------------------------------------------------
2022-06-09 00:44:32,452 | itj_planning | INFO | End of Statistics.
